year,type,location,race,pollster_id,pollster,partisan,methodology,date,days,sample,poll_margin,actual_margin,error,oriented
2008,H,IN-7,2008_House-GS_IN-7,142,Howey Politics/DePauw University,,NA,2008-02-17,23,300,-18.0,-10.93,-7.07,1
2008,H,IN-9,2008_House-G_IN-9,325,SurveyUSA,,NA,2008-09-09,56,603,-11.0,-19.36,8.36,1
2008,H,IN-9,2008_House-G_IN-9,325,SurveyUSA,,NA,2008-10-04,31,613,-15.0,-19.36,4.36,1
2008,H,IN-9,2008_House-G_IN-9,325,SurveyUSA,,IVR,2008-10-22,13,599,-15.0,-19.36,4.36,1
2008,H,KS-3,2008_House-G_KS-3,325,SurveyUSA,,IVR,2008-10-25,10,635,-11.0,-16.78,5.78,1
2008,H,KS-4,2008_House-G_KS-4,325,SurveyUSA,,IVR,2008-10-20,15,597,33.0,31.03,1.97,1
2008,H,KY-2,2008_House-G_KY-2,325,SurveyUSA,,NA,2008-09-24,41,592,6.0,5.15,0.85,1
2008,H,KY-2,2008_House-G_KY-2,325,SurveyUSA,,IVR,2008-10-16,19,559,9.0,5.15,3.85,1
2008,H,KY-2,2008_House-G_KY-2,30,Benenson Strategy Group,D,Live Phone,2008-10-20,15,401,-6.0,5.15,-11.15,1
2008,H,KY-2,2008_House-G_KY-2,325,SurveyUSA,,IVR,2008-10-26,9,587,10.0,5.15,4.85,1
2008,H,KY-3,2008_House-G_KY-3,325,SurveyUSA,,NA,2008-09-06,59,646,-8.0,-18.73,10.73,1
2008,H,KY-3,2008_House-G_KY-3,325,SurveyUSA,,IVR,2008-10-14,21,613,-16.0,-18.73,2.73,1
2008,H,KY-3,2008_House-G_KY-3,325,SurveyUSA,,IVR,2008-10-21,14,612,-16.0,-18.73,2.73,1
2008,H,KY-4,2008_House-G_KY-4,325,SurveyUSA,,NA,2008-09-30,35,632,22.0,26.07,-4.07,1
2008,H,KY-4,2008_House-G_KY-4,325,SurveyUSA,,IVR,2008-10-26,9,591,21.0,26.07,-5.07,1
2008,H,LA-1,2008_House-G_LA-1,664,The Kitchens Group,D,NA,2008-09-20,45,400,11.0,31.36,-20.36,1
2008,H,LA-4,2008_House-G_LA-4,664,The Kitchens Group,D,NA,2008-11-06,30,600,-10.0,0.38,-10.38,1
2008,H,LA-4,2008_House-G_LA-4,220,Multi-Quest International,R,NA,2008-11-07,29,140,5.0,0.38,4.62,1
2008,H,LA-4,2008_House-G_LA-4,260,Public Opinion Strategies,R,Live Phone,2008-11-17,19,400,1.0,0.38,0.62,1
2008,H,LA-4,2008_House-G_LA-4,325,SurveyUSA,,IVR,2008-11-17,19,648,2.0,0.38,1.62,1
2008,H,LA-4,2008_House-G_LA-4,664,The Kitchens Group,D,Live Phone,2008-11-18,18,400,-11.0,0.38,-11.38,1
2008,H,LA-6,2008_House-GS_LA-6,14,Impact Research,D,NA,2008-03-18,46,500,-5.0,-2.93,-2.07,1
2008,H,LA-6,2008_House-GS_LA-6,14,Impact Research,D,NA,2008-04-09,24,500,-7.0,-2.93,-4.07,1
2008,H,LA-6,2008_House-GS_LA-6,325,SurveyUSA,,IVR,2008-04-28,5,501,-9.0,-2.93,-6.07,1
2008,H,LA-6,2008_House-G_LA-6,14,Impact Research,D,NA,2008-09-19,46,500,-16.0,7.82,-23.82,1
2008,H,LA-6,2008_House-G_LA-6,232,"Normington, Petts & Associates",D,NA,2008-10-07,28,400,-17.0,7.82,-24.82,1
2008,H,LA-6,2008_House-G_LA-6,203,McLaughlin & Associates,R,Live Phone,2008-10-15,20,300,-11.0,7.82,-18.82,1
2008,H,LA-6,2008_House-G_LA-6,203,McLaughlin & Associates,R,Live Phone,2008-10-22,13,300,-2.0,7.82,-9.82,1
2008,H,MD-1,2008_House-G_MD-1,129,Grove Insight,D,NA,2008-09-11,54,400,-0.0,-0.79,0.79,1
2008,H,MD-1,2008_House-G_MD-1,113,Garin-Hart-Yang Research Group,D,NA,2008-10-07,28,401,-2.0,-0.79,-1.21,1
2008,H,ME-1,2008_House-G_ME-1,249,Pan Atlantic Research,,Live Phone,2008-10-15,20,207,-11.0,-9.8,-1.2,1
2008,H,ME-1,2008_House-G_ME-1,64,Digital Research,,Live Phone,2008-10-18,17,228,-21.0,-9.8,-11.2,1
2008,H,ME-2,2008_House-G_ME-2,249,Pan Atlantic Research,,Live Phone,2008-10-15,20,193,-34.0,-34.87,0.87,1
2008,H,ME-2,2008_House-G_ME-2,64,Digital Research,,Live Phone,2008-10-18,17,215,-41.0,-34.87,-6.13,1
2008,H,MI-7,2008_House-G_MI-7,225,National Research,R,NA,2008-09-15,50,300,10.0,-2.31,12.31,1
2008,H,MI-7,2008_House-G_MI-7,30,Benenson Strategy Group,D,NA,2008-10-06,29,402,-8.0,-2.31,-5.69,1
2008,H,MI-9,2008_House-G_MI-9,213,Mitchell Research & Communications,,NA,2008-09-15,50,442,-0.0,-9.45,9.45,1
2008,H,MI-9,2008_House-G_MI-9,129,Grove Insight,D,NA,2008-10-04,31,400,-9.0,-9.45,0.45,1
2008,H,MI-9,2008_House-G_MI-9,126,GQR,D,NA,2008-10-06,29,412,-3.0,-9.45,6.45,1
2008,H,MI-9,2008_House-G_MI-9,129,Grove Insight,D,Live Phone,2008-10-21,14,400,-10.0,-9.45,-0.55,1
2008,H,MN-1,2008_House-G_MN-1,333,Tarrance Group,R,NA,2008-09-17,48,300,-18.0,-29.57,11.57,1
2008,H,MN-3,2008_House-G_MN-3,232,"Normington, Petts & Associates",D,NA,2008-09-29,36,400,-5.0,7.63,-12.63,1
2008,H,MN-3,2008_House-G_MN-3,325,SurveyUSA,,NA,2008-10-06,29,634,-3.0,7.63,-10.63,1
2008,H,MN-3,2008_House-G_MN-3,325,SurveyUSA,,IVR,2008-10-26,9,643,1.0,7.63,-6.63,1
2008,H,MN-3,2008_House-G_MN-3,325,SurveyUSA,,IVR,2008-10-29,6,647,5.0,7.63,-2.63,1
2008,H,MN-6,2008_House-G_MN-6,129,Grove Insight,D,NA,2008-10-11,24,400,4.0,2.97,1.03,1
2008,H,MN-6,2008_House-G_MN-6,260,Public Opinion Strategies,R,NA,2008-10-12,23,400,11.0,2.97,8.03,1
2008,H,MN-6,2008_House-G_MN-6,325,SurveyUSA,,IVR,2008-10-21,14,621,-3.0,2.97,-5.97,1
2008,H,MN-6,2008_House-G_MN-6,143,University of Minnesota Hubert H. Humphrey School of Public Affairs,,Live Phone,2008-10-22,13,430,-2.0,2.97,-4.97,1
2008,H,MN-6,2008_House-G_MN-6,325,SurveyUSA,,IVR,2008-10-29,6,625,1.0,2.97,-1.97,1
2008,H,MO-6,2008_House-G_MO-6,325,SurveyUSA,,NA,2008-09-17,48,636,9.0,22.57,-13.57,1
2008,H,MO-6,2008_House-G_MO-6,325,SurveyUSA,,IVR,2008-10-13,22,589,11.0,22.57,-11.57,1
2008,H,MO-6,2008_House-G_MO-6,325,SurveyUSA,,IVR,2008-10-27,8,618,18.0,22.57,-4.57,1
2008,H,MO-9,2008_House-G_MO-9,118,Global Strategy Group,D,NA,2008-10-06,29,400,-4.0,2.51,-6.51,1
2008,H,MS-1,2008_House-G_MS-1,14,Impact Research,D,NA,2008-09-09,56,502,-12.0,-10.59,-1.41,1
2008,H,MS-1,2008_House-SR_MS-1,14,Impact Research,D,Live Phone,2008-04-05,38,500,-1.0,-7.56,6.56,1
2008,H,MT-1,2008_House-G_MT-1,216,Montana State University Billings,,Live Phone,2008-10-18,17,403,33.9,31.72,2.18,1
2008,H,MT-1,2008_House-G_MT-1,263,Public Policy Polling,,IVR,2008-11-01,3,2734,25.0,31.72,-6.72,1
2008,H,NC-8,2008_House-G_NC-8,260,Public Opinion Strategies,R,NA,2008-09-24,41,400,3.0,-10.76,13.76,1
2008,H,NC-8,2008_House-G_NC-8,126,GQR,D,NA,2008-09-28,37,400,-11.0,-10.76,-0.24,1
2008,H,NC-8,2008_House-G_NC-8,325,SurveyUSA,,NA,2008-10-04,31,609,-8.0,-10.76,2.76,1
2008,H,NC-8,2008_House-G_NC-8,263,Public Policy Polling,,IVR,2008-10-26,9,1589,-5.0,-10.76,5.76,1
2008,H,ND-1,2008_House-G_ND-1,69,DFM Research,D,Live Phone,2008-10-13,22,504,-25.0,-23.95,-1.05,1
2008,H,NE-2,2008_House-G_NE-2,14,Impact Research,D,Live Phone,2008-10-14,21,400,1.0,3.85,-2.85,1
2008,H,NH-1,2008_House-G_NH-1,357,University of New Hampshire Survey Center,,Live Phone,2008-09-18,47,252,3.0,-5.9,8.9,1
2008,H,NH-1,2008_House-G_NH-1,494,Saint Anselm College Survey Center,,NA,2008-09-27,38,411,-7.0,-5.9,-1.1,1
2008,H,NH-1,2008_House-G_NH-1,325,SurveyUSA,,NA,2008-10-04,31,628,-9.0,-5.9,-3.1,1
2008,H,NH-1,2008_House-G_NH-1,357,University of New Hampshire Survey Center,,Live Phone,2008-10-20,15,358,-5.0,-5.9,0.9,1
2008,H,NH-1,2008_House-G_NH-1,357,University of New Hampshire Survey Center,,Live Phone,2008-10-25,10,341,-8.0,-5.9,-2.1,1
2008,H,NH-1,2008_House-G_NH-1,357,University of New Hampshire Survey Center,,Live Phone,2008-10-28,7,308,-3.0,-5.9,2.9,1
2008,H,NH-1,2008_House-G_NH-1,357,University of New Hampshire Survey Center,,Live Phone,2008-11-01,3,413,-5.0,-5.9,0.9,1
2008,H,NH-2,2008_House-G_NH-2,14,Impact Research,D,NA,2008-09-16,49,500,-18.0,-15.02,-2.98,1
2008,H,NH-2,2008_House-G_NH-2,260,Public Opinion Strategies,R,NA,2008-09-16,49,300,-4.0,-15.02,11.02,1
2008,H,NH-2,2008_House-G_NH-2,357,University of New Hampshire Survey Center,,Live Phone,2008-09-18,47,271,-12.0,-15.02,3.02,1
2008,H,NH-2,2008_House-G_NH-2,357,University of New Hampshire Survey Center,,Live Phone,2008-10-20,15,349,-26.0,-15.02,-10.98,1
2008,H,NH-2,2008_House-G_NH-2,357,University of New Hampshire Survey Center,,Live Phone,2008-10-25,10,344,-22.0,-15.02,-6.98,1
2008,H,NH-2,2008_House-G_NH-2,357,University of New Hampshire Survey Center,,Live Phone,2008-10-28,7,303,-28.0,-15.02,-12.98,1
2008,H,NH-2,2008_House-G_NH-2,357,University of New Hampshire Survey Center,,Live Phone,2008-11-01,3,404,-21.0,-15.02,-5.98,1
2008,H,NJ-2,2008_House-G_NJ-2,395,Zogby Analytics,,Online Panel,2008-09-19,46,400,36.0,19.97,16.03,1
2008,H,NJ-3,2008_House-G_NJ-3,203,McLaughlin & Associates,R,NA,2008-09-08,57,300,4.0,-4.15,8.15,1
2008,H,NJ-3,2008_House-G_NJ-3,395,Zogby Analytics,,Online Panel,2008-09-19,46,400,1.4,-4.15,5.55,1
2008,H,NJ-3,2008_House-G_NJ-3,215,Monmouth University Polling Institute,,NA,2008-10-01,34,430,3.0,-4.15,7.15,1
2008,H,NJ-3,2008_House-G_NJ-3,129,Grove Insight,D,NA,2008-10-02,33,400,-4.0,-4.15,0.15,1
2008,H,NJ-3,2008_House-G_NJ-3,129,Grove Insight,D,Live Phone,2008-10-15,20,400,-8.0,-4.15,-3.85,1
2008,H,NJ-7,2008_House-G_NJ-7,215,Monmouth University Polling Institute,,NA,2008-10-01,34,410,4.0,8.0,-4.0,1
2008,H,NJ-7,2008_House-G_NJ-7,30,Benenson Strategy Group,D,NA,2008-10-08,27,406,-9.0,8.0,-17.0,1
2008,H,NJ-7,2008_House-G_NJ-7,225,National Research,R,Live Phone,2008-10-21,14,300,9.0,8.0,1.0,1
2008,H,NM-1,2008_House-G_NM-1,126,GQR,D,NA,2008-09-22,43,450,-6.0,-11.31,5.31,1
2008,H,NM-1,2008_House-G_NM-1,280,Research & Polling Inc.,,NA,2008-10-01,34,400,-2.0,-11.31,9.31,1
2008,H,NM-1,2008_House-G_NM-1,280,Research & Polling Inc.,,Live Phone,2008-10-29,6,400,-4.0,-11.31,7.31,1
2008,H,NM-2,2008_House-G_NM-2,280,Research & Polling Inc.,,Live Phone,2008-10-29,6,400,-4.0,-11.92,7.92,1
2008,H,NM-3,2008_House-G_NM-3,280,Research & Polling Inc.,,NA,2008-10-01,34,442,-23.0,-26.27,3.27,1
2008,H,NM-3,2008_House-G_NM-3,280,Research & Polling Inc.,,Live Phone,2008-10-29,6,207,-28.0,-26.27,-1.73,1
2008,H,NV-2,2008_House-G_NV-2,197,Mason-Dixon Polling & Strategy,,Live Phone,2008-10-28,7,400,13.0,10.39,2.61,1
2008,H,NV-3,2008_House-G_NV-3,14,Impact Research,D,NA,2008-09-23,42,500,-9.0,-5.14,-3.86,1
2008,H,NV-3,2008_House-G_NV-3,260,Public Opinion Strategies,R,NA,2008-09-23,42,400,2.0,-5.14,7.14,1
2008,H,NV-3,2008_House-G_NV-3,197,Mason-Dixon Polling & Strategy,,Live Phone,2008-10-08,27,236,3.0,-5.14,8.14,1
2008,H,NV-3,2008_House-G_NV-3,197,Mason-Dixon Polling & Strategy,,Live Phone,2008-10-28,7,400,-0.0,-5.14,5.14,1
2008,H,NY-25,2008_House-G_NY-25,162,Kiley & Company,D,NA,2008-10-01,34,501,-18.0,-12.92,-5.08,1
2008,H,NY-26,2008_House-G_NY-26,564,brilliant corners Research & Strategies,D,NA,2008-09-16,49,400,-10.0,4.71,-14.71,1
2008,H,NY-26,2008_House-G_NY-26,325,SurveyUSA,,NA,2008-09-24,41,609,11.0,4.71,6.29,1
2008,H,NY-26,2008_House-G_NY-26,325,SurveyUSA,,IVR,2008-10-28,7,587,14.0,4.71,9.29,1
2008,H,NY-29,2008_House-G_NY-29,30,Benenson Strategy Group,D,NA,2008-09-30,35,403,-5.0,-5.01,0.01,1
2008,H,NY-29,2008_House-G_NY-29,325,SurveyUSA,,NA,2008-10-04,31,602,-7.0,-5.01,-1.99,1
2008,H,OH-1,2008_House-G_OH-1,325,SurveyUSA,,NA,2008-09-20,45,645,2.0,-4.99,6.99,1
2008,H,OH-15,2008_House-G_OH-15,325,SurveyUSA,,NA,2008-09-20,45,640,-5.0,-0.76,-4.24,1
2008,H,OH-15,2008_House-G_OH-15,126,GQR,D,NA,2008-09-30,35,400,-8.0,-0.76,-7.24,1
2008,H,OH-15,2008_House-G_OH-15,126,GQR,D,Live Phone,2008-10-19,16,400,-8.0,-0.76,-7.24,1
2008,H,OH-15,2008_House-G_OH-15,30,Benenson Strategy Group,D,Live Phone,2008-10-21,14,500,-9.0,-0.76,-8.24,1
2008,H,OH-15,2008_House-G_OH-15,325,SurveyUSA,,IVR,2008-10-25,10,632,-6.0,-0.76,-5.24,1
2008,H,OH-16,2008_House-G_OH-16,325,SurveyUSA,,NA,2008-09-20,45,635,-8.0,-10.73,2.73,1
2008,H,OH-2,2008_House-G_OH-2,325,SurveyUSA,,NA,2008-09-20,45,627,8.0,7.38,0.62,1
2008,H,OH-2,2008_House-G_OH-2,214,Momentum Analysis,D,NA,2008-09-29,36,400,1.0,7.38,-6.38,1
2008,H,OH-7,2008_House-G_OH-7,333,Tarrance Group,R,NA,2008-10-05,30,300,24.0,16.43,7.57,1
2008,H,OR-5,2008_House-G_OR-5,325,SurveyUSA,,IVR,2008-10-13,22,587,-13.0,-15.92,2.92,1
2008,H,OR-5,2008_House-G_OR-5,325,SurveyUSA,,IVR,2008-10-27,8,668,-24.0,-15.92,-8.08,1
2008,H,PA-10,2008_House-G_PA-10,176,Lycoming College Polling Institute,,NA,2008-09-23,42,460,-10.0,-12.66,2.66,1
2008,H,PA-10,2008_House-G_PA-10,214,Momentum Analysis,D,NA,2008-09-30,35,400,-14.0,-12.66,-1.34,1
2008,H,PA-10,2008_House-G_PA-10,106,Franklin & Marshall College Center for Opinion Research,,NA,2008-10-02,33,713,-15.0,-12.66,-2.34,1
2008,H,PA-10,2008_House-G_PA-10,176,Lycoming College Polling Institute,,Live Phone,2008-10-21,14,441,-15.0,-12.66,-2.34,1
2008,H,PA-11,2008_House-G_PA-11,106,Franklin & Marshall College Center for Opinion Research,,NA,2008-09-11,54,547,9.0,-3.25,12.25,1
2008,H,PA-11,2008_House-G_PA-11,129,Grove Insight,D,NA,2008-09-14,51,400,-9.0,-3.25,-5.75,1
2008,H,PA-11,2008_House-G_PA-11,326,Susquehanna Polling & Research Inc.,R,NA,2008-10-02,33,400,8.0,-3.25,11.25,1
2008,H,PA-11,2008_House-G_PA-11,129,Grove Insight,D,NA,2008-10-05,30,400,-8.0,-3.25,-4.75,1
2008,H,PA-11,2008_House-G_PA-11,106,Franklin & Marshall College Center for Opinion Research,,NA,2008-10-10,25,586,5.0,-3.25,8.25,1
2008,H,PA-11,2008_House-G_PA-11,325,SurveyUSA,,IVR,2008-11-01,3,622,6.0,-3.25,9.25,1
2008,H,PA-12,2008_House-G_PA-12,326,Susquehanna Polling & Research Inc.,,Live Phone,2008-10-21,14,400,-5.0,-15.7,10.7,1
2008,H,PA-12,2008_House-G_PA-12,71,Dane & Associates,,IVR,2008-10-22,13,800,13.0,-15.7,28.7,1
2008,H,PA-12,2008_House-G_PA-12,71,Dane & Associates,,IVR,2008-10-28,7,3657,-1.8,-15.7,13.9,1
2008,H,PA-3,2008_House-G_PA-3,325,SurveyUSA,,NA,2008-09-27,38,618,-4.0,-2.49,-1.51,1
2008,H,PA-3,2008_House-G_PA-3,260,Public Opinion Strategies,R,Live Phone,2008-10-22,13,400,2.0,-2.49,4.49,1
2008,H,PA-4,2008_House-G_PA-4,325,SurveyUSA,,NA,2008-10-04,31,614,-12.0,-11.72,-0.28,1
2008,H,PA-4,2008_House-G_PA-4,14,Impact Research,D,NA,2008-10-08,27,500,-12.0,-11.72,-0.28,1
2008,H,SC-1,2008_House-G_SC-1,325,SurveyUSA,,IVR,2008-10-25,10,600,5.0,4.04,0.96,1
2008,H,TX-22,2008_House-G_TX-22,30,Benenson Strategy Group,D,NA,2008-10-07,28,400,1.0,7.07,-6.07,1
2008,H,TX-22,2008_House-G_TX-22,30,Benenson Strategy Group,D,Live Phone,2008-10-19,16,400,-0.0,7.07,-7.07,1
2008,H,TX-22,2008_House-G_TX-22,395,Zogby Analytics,,Online Panel,2008-10-21,14,404,17.0,7.07,9.93,1
2008,H,TX-7,2008_House-G_TX-7,126,GQR,D,NA,2008-09-08,57,500,7.0,13.54,-6.54,1
2008,H,TX-7,2008_House-G_TX-7,395,Zogby Analytics,,Online Panel,2008-10-21,14,421,7.0,13.54,-6.54,1
2008,H,TX-7,2008_House-G_TX-7,126,GQR,D,Live Phone,2008-10-22,13,400,5.0,13.54,-8.54,1
2008,H,UT-1,2008_House-G_UT-1,70,Dan Jones & Associates,,NA,2008-09-10,55,197,41.0,34.38,6.62,1
2008,H,UT-1,2008_House-G_UT-1,197,Mason-Dixon Polling & Strategy,,Live Phone,2008-10-24,11,400,25.0,34.38,-9.38,1
2008,H,UT-1,2008_House-G_UT-1,70,Dan Jones & Associates,,Live Phone,2008-10-27,8,377,33.0,34.38,-1.38,1
2008,H,UT-2,2008_House-G_UT-2,70,Dan Jones & Associates,,NA,2008-09-10,55,213,-35.0,-28.88,-6.12,1
2008,H,UT-2,2008_House-G_UT-2,197,Mason-Dixon Polling & Strategy,,Live Phone,2008-10-24,11,400,-27.0,-28.88,1.88,1
2008,H,UT-2,2008_House-G_UT-2,70,Dan Jones & Associates,,Live Phone,2008-10-27,8,445,-39.0,-28.88,-10.12,1
2008,H,UT-3,2008_House-G_UT-3,70,Dan Jones & Associates,,NA,2008-09-10,55,191,42.0,37.33,4.67,1
2008,H,UT-3,2008_House-G_UT-3,197,Mason-Dixon Polling & Strategy,,Live Phone,2008-10-24,11,400,35.0,37.33,-2.33,1
2008,H,UT-3,2008_House-G_UT-3,70,Dan Jones & Associates,,Live Phone,2008-10-27,8,383,34.0,37.33,-3.33,1
2008,H,VA-2,2008_House-G_VA-2,232,"Normington, Petts & Associates",D,NA,2008-09-21,44,400,5.0,-4.94,9.94,1
2008,H,VA-2,2008_House-G_VA-2,232,"Normington, Petts & Associates",D,Live Phone,2008-10-14,21,400,5.0,-4.94,9.94,1
2008,H,VA-5,2008_House-G_VA-5,325,SurveyUSA,,NA,2008-10-06,29,680,13.0,-0.23,13.23,1
2008,H,VA-5,2008_House-G_VA-5,30,Benenson Strategy Group,D,NA,2008-10-08,27,400,8.0,-0.23,8.23,1
2008,H,VA-5,2008_House-G_VA-5,325,SurveyUSA,,IVR,2008-11-01,3,640,3.0,-0.23,3.23,1
2008,H,WA-4,2008_House-G_WA-4,656,Bainbridge Media Group,D,Live Phone,2008-10-26,9,442,5.0,26.18,-21.18,1
2008,H,WA-8,2008_House-G_WA-8,325,SurveyUSA,,NA,2008-09-08,57,686,10.0,5.57,4.43,1
2008,H,WA-8,2008_House-G_WA-8,232,"Normington, Petts & Associates",D,NA,2008-10-08,27,400,-5.0,5.57,-10.57,1
2008,H,WA-8,2008_House-G_WA-8,165,Lake Research Partners,D,NA,2008-10-13,22,500,-7.0,5.57,-12.57,1
2008,H,WA-8,2008_House-G_WA-8,325,SurveyUSA,,IVR,2008-10-20,15,442,-4.0,5.57,-9.57,1
2008,H,WI-8,2008_House-G_WI-8,260,Public Opinion Strategies,R,NA,2008-09-16,49,400,-1.0,-8.1,7.1,1
2008,H,WI-8,2008_House-G_WI-8,325,SurveyUSA,,NA,2008-10-04,31,616,-11.0,-8.1,-2.9,1
2008,H,WI-8,2008_House-G_WI-8,260,Public Opinion Strategies,R,NA,2008-10-08,27,400,-2.0,-8.1,6.1,1
2008,H,WY-1,2008_House-G_WY-1,197,Mason-Dixon Polling & Strategy,,Live Phone,2008-10-13,22,625,-1.0,9.82,-10.82,1
2008,H,WY-1,2008_House-G_WY-1,325,SurveyUSA,,IVR,2008-10-18,17,604,6.0,9.82,-3.82,1
2008,P,AK,2008_Pres-G_AK,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-09-09,56,500,31.0,21.54,9.46,1
2008,P,AK,2008_Pres-G_AK,9,American Research Group,,NA,2008-09-10,55,600,16.0,21.54,-5.54,1
2008,P,AK,2008_Pres-G_AK,92,Fairleigh Dickinson University,,NA,2008-09-19,46,601,18.0,21.54,-3.54,1
2008,P,AK,2008_Pres-G_AK,155,Alaska Survey Research,,NA,2008-10-05,30,500,17.0,21.54,-4.54,1
2008,P,AK,2008_Pres-G_AK,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-10-06,29,500,15.0,21.54,-6.54,1
2008,P,AK,2008_Pres-G_AK,155,Alaska Survey Research,,Live Phone,2008-10-18,17,500,11.0,21.54,-10.54,1
2008,P,AK,2008_Pres-G_AK,391,YouGov,,Online Panel,2008-10-25,10,352,17.0,21.54,-4.54,1
2008,P,AK,2008_Pres-G_AK,79,Dittman Research,,Live Phone,2008-10-26,9,489,19.0,21.54,-2.54,1
2008,P,AK,2008_Pres-G_AK,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-10-28,7,500,16.0,21.54,-5.54,1
2008,P,AK,2008_Pres-G_AK,9,American Research Group,,Live Phone,2008-11-02,2,600,12.0,21.54,-9.54,1
2008,P,AK,2008_Pres-G_AK,136,Hays Research Group,,Live Phone,2008-11-02,2,400,3.7,21.54,-17.84,1
2008,P,AL,2008_Pres-G_AL,44,Capital Survey Research Center,,NA,2008-09-06,59,606,20.0,21.58,-1.58,1
2008,P,AL,2008_Pres-G_AL,361,University of South Alabama Polling Group,,NA,2008-09-12,53,406,27.0,21.58,5.42,1
2008,P,AL,2008_Pres-G_AL,9,American Research Group,,NA,2008-09-15,50,600,22.0,21.58,0.42,1
2008,P,AL,2008_Pres-G_AL,325,SurveyUSA,,NA,2008-09-16,49,655,30.0,21.58,8.42,1
2008,P,AL,2008_Pres-G_AL,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-09-22,43,500,21.0,21.58,-0.58,1
2008,P,AL,2008_Pres-G_AL,44,Capital Survey Research Center,,NA,2008-10-04,31,554,20.0,21.58,-1.58,1
2008,P,AL,2008_Pres-G_AL,325,SurveyUSA,,NA,2008-10-08,27,697,27.0,21.58,5.42,1
2008,P,AL,2008_Pres-G_AL,44,Capital Survey Research Center,,Live Phone,2008-10-15,20,606,20.0,21.58,-1.58,1
2008,P,AL,2008_Pres-G_AL,391,YouGov,,Online Panel,2008-10-25,10,452,18.0,21.58,-3.58,1
2008,P,AL,2008_Pres-G_AL,325,SurveyUSA,,IVR,2008-10-27,8,650,25.0,21.58,3.42,1
2008,P,AR,2008_Pres-G_AR,9,American Research Group,,NA,2008-09-21,44,600,12.0,19.85,-7.85,1
2008,P,AR,2008_Pres-G_AR,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-09-22,43,500,9.0,19.85,-10.85,1
2008,P,AR,2008_Pres-G_AR,345,University of Arkansas Department of Political Science,,NA,2008-10-11,24,709,15.0,19.85,-4.85,1
2008,P,AR,2008_Pres-G_AR,391,YouGov,,Online Panel,2008-10-25,10,491,12.0,19.85,-7.85,1
2008,P,AR,2008_Pres-G_AR,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-10-27,8,500,10.0,19.85,-9.85,1
2008,P,AR,2008_Pres-G_AR,9,American Research Group,,Live Phone,2008-10-30,5,600,7.0,19.85,-12.85,1
2008,P,AZ,2008_Pres-G_AZ,9,American Research Group,,NA,2008-09-13,52,600,17.0,8.52,8.48,1
2008,P,AZ,2008_Pres-G_AZ,15,Arizona State University Morrison Institute for Public Policy,,NA,2008-09-27,38,976,7.0,8.52,-1.52,1
2008,P,AZ,2008_Pres-G_AZ,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-09-29,36,500,21.0,8.52,12.48,1
2008,P,AZ,2008_Pres-G_AZ,394,Zimmerman & Associates/Marketing Intelligence,,Live Phone,2008-10-18,17,408,2.0,8.52,-6.52,1
2008,P,AZ,2008_Pres-G_AZ,234,Northern Arizona University Social Research Laboratory,,Live Phone,2008-10-22,13,600,8.0,8.52,-0.52,1
2008,P,AZ,2008_Pres-G_AZ,129,Grove Insight,D,Live Phone,2008-10-23,12,600,4.0,8.52,-4.52,1
2008,P,AZ,2008_Pres-G_AZ,15,Arizona State University Morrison Institute for Public Policy,,Live Phone,2008-10-25,10,1019,2.0,8.52,-6.52,1
2008,P,AZ,2008_Pres-G_AZ,37,Big Village,,Live Phone,2008-10-25,10,807,6.0,8.52,-2.52,1
2008,P,AZ,2008_Pres-G_AZ,391,YouGov,,Online Panel,2008-10-25,10,682,4.0,8.52,-4.52,1
2008,P,AZ,2008_Pres-G_AZ,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-10-26,9,500,5.0,8.52,-3.52,1
2008,P,AZ,2008_Pres-G_AZ,197,Mason-Dixon Polling & Strategy,,Live Phone,2008-10-27,8,625,4.0,8.52,-4.52,1
2008,P,AZ,2008_Pres-G_AZ,9,American Research Group,,Live Phone,2008-10-29,6,600,4.0,8.52,-4.52,1
2008,P,CA,2008_Pres-G_CA,94,Field Research Corp. (Field Poll),,NA,2008-09-09,56,830,-16.0,-24.06,8.06,1
2008,P,CA,2008_Pres-G_CA,262,Public Policy Institute of California,,NA,2008-09-13,52,1157,-10.0,-24.06,14.06,1
2008,P,CA,2008_Pres-G_CA,9,American Research Group,,NA,2008-09-19,46,600,-14.0,-24.06,10.06,1
2008,P,CA,2008_Pres-G_CA,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-09-22,43,500,-17.0,-24.06,7.06,1
2008,P,CA,2008_Pres-G_CA,325,SurveyUSA,,NA,2008-09-23,42,661,-10.0,-24.06,14.06,1
2008,P,CA,2008_Pres-G_CA,325,SurveyUSA,,NA,2008-10-04,31,670,-16.0,-24.06,8.06,1
2008,P,CA,2008_Pres-G_CA,776,Scott Rasmussen (Rasmussen Reports),,IVR,2008-10-09,26,500,-16.0,-24.06,8.06,1
