year,pollster,start,end,sample,population,dem,rep
2018,Ipsos,2017-08-29,2017-09-02,1832,a,37.7,32.1
2018,Ipsos,2017-08-30,2017-09-03,1468,rv,41.0,37.1
2018,Ipsos,2017-08-30,2017-09-03,1734,a,38.3,33.5
2018,Morning Consult,2017-08-31,2017-09-03,1993,rv,43.0,38.0
2018,Ipsos,2017-08-31,2017-09-04,1461,rv,41.2,36.5
2018,Ipsos,2017-08-31,2017-09-04,1746,a,37.9,33.0
2018,Ipsos,2017-09-01,2017-09-05,1399,rv,41.3,35.6
2018,Ipsos,2017-09-01,2017-09-05,1674,a,37.6,31.6
2018,YouGov,2017-09-03,2017-09-05,1303,rv,39.0,33.0
2018,Ipsos,2017-09-02,2017-09-06,1401,rv,39.5,37.5
2018,Ipsos,2017-09-02,2017-09-06,1686,a,35.7,32.4
2018,Ipsos,2017-09-03,2017-09-07,1378,rv,40.1,37.0
2018,Ipsos,2017-09-03,2017-09-07,1658,a,36.3,31.7
2018,Ipsos,2017-09-04,2017-09-08,1436,rv,39.9,36.7
2018,Ipsos,2017-09-04,2017-09-08,1723,a,36.8,31.4
2018,Ipsos,2017-09-05,2017-09-09,1419,rv,39.7,36.6
2018,Ipsos,2017-09-05,2017-09-09,1696,a,36.4,31.1
2018,Ipsos,2017-09-06,2017-09-10,1407,rv,40.7,35.0
2018,Ipsos,2017-09-06,2017-09-10,1673,a,36.8,29.6
2018,Ipsos,2017-09-07,2017-09-11,1416,rv,42.3,33.4
2018,Ipsos,2017-09-07,2017-09-11,1679,a,38.6,29.0
2018,Morning Consult,2017-09-07,2017-09-11,1976,rv,40.0,37.0
2018,Ipsos,2017-09-08,2017-09-12,1417,rv,43.0,32.6
2018,Ipsos,2017-09-08,2017-09-12,1671,a,39.4,28.5
2018,YouGov,2017-09-10,2017-09-12,1309,rv,40.0,31.0
2018,Ipsos,2017-09-09,2017-09-13,1416,rv,43.9,32.5
2018,Ipsos,2017-09-09,2017-09-13,1703,a,38.8,28.2
2018,Ipsos,2017-09-10,2017-09-14,1401,rv,44.3,32.1
2018,Ipsos,2017-09-10,2017-09-14,1699,a,38.7,28.4
2018,Ipsos,2017-09-11,2017-09-15,1329,rv,44.8,32.7
2018,Ipsos,2017-09-11,2017-09-15,1615,a,38.8,29.2
2018,Ipsos,2017-09-12,2017-09-16,1303,rv,43.1,33.2
2018,Ipsos,2017-09-12,2017-09-16,1610,a,37.2,29.3
2018,Ipsos,2017-09-13,2017-09-17,1274,rv,43.2,33.2
2018,Ipsos,2017-09-13,2017-09-17,1585,a,37.1,29.0
2018,Morning Consult,2017-09-14,2017-09-17,1994,rv,43.0,37.0
2018,Hart/POS,2017-09-14,2017-09-18,741,rv,48.0,42.0
2018,Ipsos,2017-09-14,2017-09-18,1277,rv,42.9,31.5
2018,Ipsos,2017-09-14,2017-09-18,1560,a,38.1,28.3
2018,Ipsos,2017-09-15,2017-09-19,1299,rv,41.7,33.5
2018,Ipsos,2017-09-15,2017-09-19,1557,a,37.7,30.1
2018,YouGov,2017-09-17,2017-09-19,1278,rv,39.0,33.0
2018,CNN/SSRS,2017-09-17,2017-09-20,1053,a,50.0,41.0
2018,CNN/SSRS,2017-09-17,2017-09-20,939,rv,49.0,43.0
2018,Ipsos,2017-09-16,2017-09-20,1367,rv,41.8,33.7
2018,Ipsos,2017-09-16,2017-09-20,1626,a,38.2,30.0
2018,Ipsos,2017-09-17,2017-09-21,1375,rv,43.0,33.5
2018,Ipsos,2017-09-17,2017-09-21,1625,a,39.2,29.6
2018,Ipsos,2017-09-18,2017-09-22,1401,rv,44.2,32.0
2018,Ipsos,2017-09-18,2017-09-22,1660,a,39.7,28.5
2018,Ipsos,2017-09-19,2017-09-23,1405,rv,43.6,32.3
2018,Ipsos,2017-09-19,2017-09-23,1667,a,39.4,28.6
2018,Ipsos,2017-09-20,2017-09-24,1375,rv,42.5,33.8
2018,Ipsos,2017-09-20,2017-09-24,1643,a,38.3,29.1
2018,Morning Consult,2017-09-22,2017-09-24,1987,rv,42.0,38.0
2018,Ipsos,2017-09-21,2017-09-25,1386,rv,40.7,35.7
2018,Ipsos,2017-09-21,2017-09-25,1663,a,36.5,30.3
2018,PPP,2017-09-22,2017-09-25,865,rv,48.0,37.0
2018,Ipsos,2017-09-22,2017-09-26,2831,rv,40.8,34.7
2018,Ipsos,2017-09-22,2017-09-26,3439,a,36.9,29.7
2018,Quinnipiac,2017-09-21,2017-09-26,1412,rv,47.0,38.0
2018,YouGov,2017-09-24,2017-09-26,1245,rv,40.0,34.0
2018,Ipsos,2017-09-23,2017-09-27,2835,rv,39.8,35.3
2018,Ipsos,2017-09-23,2017-09-27,3443,a,36.1,30.0
2018,Ipsos,2017-09-24,2017-09-28,2840,rv,39.9,35.7
2018,Ipsos,2017-09-24,2017-09-28,3456,a,36.1,30.4
2018,Ipsos,2017-09-25,2017-09-29,2927,rv,40.6,34.8
2018,Ipsos,2017-09-25,2017-09-29,3568,a,36.4,29.9
2018,Winston,2017-09-28,2017-09-29,1000,rv,44.0,42.0
2018,Ipsos,2017-09-26,2017-09-30,2912,rv,41.3,33.8
2018,Ipsos,2017-09-26,2017-09-30,3551,a,36.8,29.8
2018,Ipsos,2017-09-27,2017-10-01,1426,rv,41.1,34.5
2018,Ipsos,2017-09-27,2017-10-01,1728,a,36.2,30.6
2018,Morning Consult,2017-09-29,2017-10-01,1992,rv,41.0,39.0
2018,Ipsos,2017-09-28,2017-10-02,1413,rv,41.7,34.0
2018,Ipsos,2017-09-28,2017-10-02,1706,a,36.8,30.1
2018,Ipsos,2017-09-29,2017-10-03,1375,rv,42.3,34.1
2018,Ipsos,2017-09-29,2017-10-03,1661,a,37.7,30.0
2018,YouGov,2017-10-01,2017-10-03,1293,rv,39.0,32.0
2018,Ipsos,2017-09-30,2017-10-04,1300,rv,41.9,34.3
2018,Ipsos,2017-09-30,2017-10-04,1555,a,37.6,30.0
2018,Ipsos,2017-10-01,2017-10-05,1262,rv,42.5,33.3
2018,Ipsos,2017-10-01,2017-10-05,1516,a,38.4,29.0
2018,Greenberg Quinlan Rosner,2017-09-30,2017-10-06,1000,rv,50.0,42.0
2018,Greenberg Quinlan Rosner,2017-09-30,2017-10-06,667,lv,49.0,44.0
2018,Ipsos,2017-10-02,2017-10-06,1291,rv,42.2,32.8
2018,Ipsos,2017-10-02,2017-10-06,1547,a,38.1,28.6
2018,Ipsos,2017-10-03,2017-10-07,1250,rv,40.7,33.3
2018,Ipsos,2017-10-03,2017-10-07,1507,a,36.9,28.9
2018,Ipsos,2017-10-04,2017-10-08,1266,rv,40.5,32.9
2018,Ipsos,2017-10-04,2017-10-08,1523,a,36.9,29.0
2018,Ipsos,2017-10-05,2017-10-09,1263,rv,39.8,33.0
2018,Ipsos,2017-10-05,2017-10-09,1529,a,36.6,29.2
2018,Morning Consult,2017-10-05,2017-10-09,1996,rv,43.0,37.0
2018,Ipsos,2017-10-06,2017-10-10,1318,rv,39.4,33.7
2018,Ipsos,2017-10-06,2017-10-10,1585,a,36.4,29.3
2018,Quinnipiac,2017-10-05,2017-10-10,1482,rv,49.0,41.0
2018,YouGov,2017-10-07,2017-10-10,1272,rv,40.0,33.0
2018,Ipsos,2017-10-07,2017-10-11,1320,rv,39.1,33.4
2018,Ipsos,2017-10-07,2017-10-11,1588,a,36.3,29.1
2018,Greenberg Quinlan Rosner,2017-10-07,2017-10-12,1000,rv,47.0,42.0
2018,Ipsos,2017-10-08,2017-10-12,1342,rv,40.8,32.6
2018,Ipsos,2017-10-08,2017-10-12,1611,a,37.2,28.7
2018,Ipsos,2017-10-09,2017-10-13,1343,rv,39.9,33.2
2018,Ipsos,2017-10-09,2017-10-13,1611,a,35.7,28.6
2018,Ipsos,2017-10-10,2017-10-14,1321,rv,40.5,34.1
2018,Ipsos,2017-10-10,2017-10-14,1581,a,36.4,29.4
2018,McLaughlin,2017-10-10,2017-10-14,1000,lv,41.0,44.0
2018,CNN/SSRS,2017-10-12,2017-10-15,1010,a,51.0,37.0
2018,CNN/SSRS,2017-10-12,2017-10-15,894,rv,54.0,38.0
2018,Ipsos,2017-10-11,2017-10-15,1321,rv,40.9,33.6
2018,Ipsos,2017-10-11,2017-10-15,1575,a,36.5,29.1
2018,Ipsos,2017-10-12,2017-10-16,1379,rv,41.7,34.0
2018,Ipsos,2017-10-12,2017-10-16,1637,a,36.9,30.6
2018,Morning Consult,2017-10-12,2017-10-16,1991,rv,42.0,37.0
2018,YouGov,2017-10-15,2017-10-16,1320,rv,41.0,33.0
2018,Ipsos,2017-10-13,2017-10-17,1415,rv,41.5,34.4
2018,Ipsos,2017-10-13,2017-10-17,1678,a,37.2,30.9
2018,Ipsos,2017-10-14,2017-10-18,1436,rv,41.6,33.9
2018,Ipsos,2017-10-14,2017-10-18,1693,a,38.1,30.9
2018,Ipsos,2017-10-15,2017-10-19,1439,rv,42.1,32.7
2018,Ipsos,2017-10-15,2017-10-19,1701,a,37.7,29.4
2018,Ipsos,2017-10-16,2017-10-20,1641,rv,40.3,33.0
2018,Ipsos,2017-10-16,2017-10-20,1969,a,36.4,29.2
2018,Ipsos,2017-10-17,2017-10-21,1741,rv,39.5,33.3
2018,Ipsos,2017-10-17,2017-10-21,2109,a,36.0,29.2
2018,Ipsos,2017-10-18,2017-10-22,1901,rv,39.9,33.0
2018,Ipsos,2017-10-18,2017-10-22,2343,a,36.1,28.5
2018,Ipsos,2017-10-19,2017-10-23,1867,rv,40.8,32.3
2018,Ipsos,2017-10-19,2017-10-23,2318,a,36.7,27.6
2018,Morning Consult,2017-10-19,2017-10-23,1988,rv,42.0,36.0
2018,Beacon/Shaw,2017-10-22,2017-10-24,1005,rv,50.0,35.0
2018,Ipsos,2017-10-20,2017-10-24,1904,rv,40.4,32.1
2018,Ipsos,2017-10-20,2017-10-24,2355,a,36.6,27.6
2018,YouGov,2017-10-22,2017-10-24,1310,rv,40.0,33.0
2018,Ipsos,2017-10-21,2017-10-25,1690,rv,41.3,31.8
2018,Ipsos,2017-10-21,2017-10-25,2071,a,37.6,27.7
2018,Hart/POS,2017-10-23,2017-10-26,753,rv,48.0,41.0
2018,Ipsos,2017-10-22,2017-10-26,1531,rv,42.0,31.2
2018,Ipsos,2017-10-22,2017-10-26,1870,a,37.8,26.8
2018,Ipsos,2017-10-23,2017-10-27,1467,rv,41.0,32.8
2018,Ipsos,2017-10-23,2017-10-27,1750,a,37.2,28.6
2018,Ipsos,2017-10-24,2017-10-28,1467,rv,38.9,34.0
2018,Ipsos,2017-10-24,2017-10-28,1735,a,35.6,30.3
2018,Ipsos,2017-10-25,2017-10-29,1469,rv,40.3,33.3
2018,Ipsos,2017-10-25,2017-10-29,1743,a,36.5,29.9
2018,PPP,2017-10-27,2017-10-29,572,rv,50.0,40.0
2018,Ipsos,2017-10-26,2017-10-30,1487,rv,41.8,33.0
2018,Ipsos,2017-10-26,2017-10-30,1768,a,37.7,29.6
2018,Morning Consult,2017-10-26,2017-10-30,1990,rv,43.0,38.0
2018,PRRI,2017-10-18,2017-10-30,1699,rv,44.0,37.0
2018,PRRI,2017-10-18,2017-10-30,2019,a,43.0,35.0
2018,Ipsos,2017-10-27,2017-10-31,1525,rv,43.3,33.9
2018,Ipsos,2017-10-27,2017-10-31,1802,a,39.9,30.9
2018,YouGov,2017-10-29,2017-10-31,1278,rv,39.0,36.0
2018,ABC/Washington Post,2017-10-29,2017-11-01,884,rv,51.0,40.0
2018,ABC/Washington Post,2017-10-29,2017-11-01,492,lv,48.0,46.0
2018,Ipsos,2017-10-28,2017-11-01,1354,rv,44.6,33.3
2018,Ipsos,2017-10-28,2017-11-01,1593,a,40.9,30.0
2018,Winston,2017-10-31,2017-11-01,1000,rv,44.0,43.0
2018,Ipsos,2017-10-29,2017-11-02,1614,rv,47.3,32.0
2018,Ipsos,2017-10-29,2017-11-02,1910,a,43.2,28.5
2018,Ipsos,2017-10-30,2017-11-03,1561,rv,46.0,32.9
2018,Ipsos,2017-10-30,2017-11-03,1858,a,42.1,28.9
2018,Ipsos,2017-10-31,2017-11-04,1508,rv,45.0,32.5
2018,Ipsos,2017-10-31,2017-11-04,1818,a,40.7,28.3
2018,CNN/SSRS,2017-11-02,2017-11-05,1021,a,50.0,38.0
2018,CNN/SSRS,2017-11-02,2017-11-05,910,rv,51.0,40.0
2018,Ipsos,2017-11-01,2017-11-05,1452,rv,42.8,32.3
2018,Ipsos,2017-11-01,2017-11-05,1769,a,38.9,27.7
2018,Ipsos,2017-11-02,2017-11-06,1514,rv,42.5,33.5
2018,Ipsos,2017-11-02,2017-11-06,1860,a,38.9,29.0
2018,Morning Consult,2017-11-02,2017-11-06,1990,rv,38.0,39.0
2018,Ipsos,2017-11-03,2017-11-07,1272,rv,42.4,33.9
2018,Ipsos,2017-11-03,2017-11-07,1573,a,38.4,29.6
2018,YouGov,2017-11-05,2017-11-07,1329,rv,40.0,33.0
2018,Ipsos,2017-11-04,2017-11-08,1297,rv,42.4,34.7
2018,Ipsos,2017-11-04,2017-11-08,1608,a,38.6,30.7
2018,Ipsos,2017-11-05,2017-11-09,1317,rv,42.3,34.5
2018,Ipsos,2017-11-05,2017-11-09,1644,a,38.4,30.1
2018,Marist College,2017-11-06,2017-11-09,850,rv,51.0,36.0
2018,Ipsos,2017-11-06,2017-11-10,1313,rv,44.3,33.4
2018,Ipsos,2017-11-06,2017-11-10,1648,a,39.5,29.5
2018,Ipsos,2017-11-07,2017-11-11,1264,rv,44.6,32.3
2018,Ipsos,2017-11-07,2017-11-11,1580,a,39.7,28.7
2018,Morning Consult,2017-11-09,2017-11-11,1993,rv,44.0,36.0
2018,Ipsos,2017-11-08,2017-11-12,1224,rv,43.3,33.2
2018,Ipsos,2017-11-08,2017-11-12,1533,a,38.4,28.8
2018,Rasmussen,2017-11-09,2017-11-12,1000,lv,49.0,41.0
2018,Ipsos,2017-11-09,2017-11-13,1236,rv,43.0,33.0
2018,Ipsos,2017-11-09,2017-11-13,1536,a,38.2,28.5
2018,Quinnipiac,2017-11-07,2017-11-13,1577,rv,51.0,38.0
2018,Garin-Hart-Yang/Global Strategy Group,2017-11-09,2017-11-14,1003,lv,45.0,34.0
2018,Ipsos,2017-11-10,2017-11-14,1246,rv,42.4,34.4
2018,Ipsos,2017-11-10,2017-11-14,1525,a,38.2,30.6
2018,McLaughlin,2017-11-09,2017-11-14,1000,lv,46.0,40.0
2018,YouGov,2017-11-12,2017-11-14,1277,rv,42.0,34.0
2018,Ipsos,2017-11-11,2017-11-15,1283,rv,42.7,34.6
2018,Ipsos,2017-11-11,2017-11-15,1565,a,38.1,30.9
2018,Marist College,2017-11-13,2017-11-15,802,rv,43.0,40.0
2018,Ipsos,2017-11-12,2017-11-16,1338,rv,42.7,35.3
2018,Ipsos,2017-11-12,2017-11-16,1629,a,37.6,30.9
2018,Ipsos,2017-11-13,2017-11-17,1358,rv,42.3,34.9
2018,Ipsos,2017-11-13,2017-11-17,1666,a,38.3,30.4
2018,Ipsos,2017-11-14,2017-11-18,1277,rv,41.9,35.0
2018,Ipsos,2017-11-14,2017-11-18,1601,a,37.7,30.1
2018,Ipsos,2017-11-15,2017-11-19,1268,rv,42.9,33.1
2018,Ipsos,2017-11-15,2017-11-19,1588,a,38.1,28.3
2018,Morning Consult,2017-11-16,2017-11-19,2586,rv,43.0,36.0
2018,Ipsos,2017-11-16,2017-11-20,1246,rv,42.3,32.9
2018,Ipsos,2017-11-16,2017-11-20,1562,a,38.1,28.2
2018,Ipsos,2017-11-17,2017-11-21,1179,rv,41.1,33.1
2018,Ipsos,2017-11-17,2017-11-21,1492,a,37.3,28.3
2018,YouGov,2017-11-19,2017-11-21,1333,rv,42.0,33.0
2018,Ipsos,2017-11-18,2017-11-22,1194,rv,41.4,32.7
2018,Ipsos,2017-11-18,2017-11-22,1506,a,36.7,27.8
2018,Ipsos,2017-11-19,2017-11-23,1262,rv,42.0,32.0
2018,Ipsos,2017-11-19,2017-11-23,1543,a,37.5,28.0
2018,Ipsos,2017-11-20,2017-11-24,1320,rv,41.9,33.4
2018,Ipsos,2017-11-20,2017-11-24,1597,a,37.3,28.9
2018,Ipsos,2017-11-21,2017-11-25,1324,rv,39.8,35.0
2018,Ipsos,2017-11-21,2017-11-25,1605,a,35.8,29.7
2018,Morning Consult,2017-11-21,2017-11-25,1994,rv,42.0,36.0
2018,Ipsos,2017-11-22,2017-11-26,1386,rv,40.8,33.8
2018,Ipsos,2017-11-22,2017-11-26,1685,a,36.5,28.7
2018,Ipsos,2017-11-23,2017-11-27,1571,rv,40.9,34.9
2018,Ipsos,2017-11-23,2017-11-27,1922,a,36.7,30.1
2018,Ipsos,2017-11-24,2017-11-28,1594,rv,40.3,34.9
2018,Ipsos,2017-11-24,2017-11-28,1970,a,36.1,30.1
2018,YouGov,2017-11-26,2017-11-28,1313,rv,41.0,35.0
2018,Ipsos,2017-11-25,2017-11-29,1571,rv,40.1,33.3
2018,Ipsos,2017-11-25,2017-11-29,1962,a,35.8,28.6
2018,Ipsos,2017-11-26,2017-11-30,1567,rv,41.3,33.0
2018,Ipsos,2017-11-26,2017-11-30,1928,a,36.5,28.6
2018,Winston,2017-11-29,2017-11-30,1000,rv,46.0,40.0
2018,Ipsos,2017-11-27,2017-12-01,1560,rv,41.1,34.3
2018,Ipsos,2017-11-27,2017-12-01,1908,a,36.2,30.1
2018,Ipsos,2017-11-28,2017-12-02,1359,rv,41.2,34.2
2018,Ipsos,2017-11-28,2017-12-02,1656,a,36.0,29.8
2018,Ipsos,2017-11-29,2017-12-03,1303,rv,40.9,35.9
2018,Ipsos,2017-11-29,2017-12-03,1594,a,36.6,31.6
2018,Morning Consult,2017-12-01,2017-12-03,1997,rv,40.0,38.0
2018,Ipsos,2017-11-30,2017-12-04,1276,rv,41.0,37.1
2018,Ipsos,2017-11-30,2017-12-04,1552,a,37.2,32.4
2018,Quinnipiac,2017-11-29,2017-12-04,1508,rv,50.0,36.0
2018,Ipsos,2017-12-01,2017-12-05,1258,rv,40.7,36.0
2018,Ipsos,2017-12-01,2017-12-05,1550,a,36.9,31.2
2018,YouGov,2017-12-03,2017-12-05,1337,rv,42.0,36.0
2018,Ipsos,2017-12-02,2017-12-06,1247,rv,41.2,34.4
2018,Ipsos,2017-12-02,2017-12-06,1532,a,37.6,30.5
2018,Ipsos,2017-12-03,2017-12-07,1234,rv,41.3,33.5
2018,Ipsos,2017-12-03,2017-12-07,1499,a,37.8,30.2
2018,Marist College,2017-12-04,2017-12-07,1079,rv,50.0,37.0
2018,Ipsos,2017-12-04,2017-12-08,1234,rv,41.5,33.1
2018,Ipsos,2017-12-04,2017-12-08,1499,a,37.6,29.5
2018,Ipsos,2017-12-05,2017-12-09,1206,rv,42.4,32.3
2018,Ipsos,2017-12-05,2017-12-09,1463,a,38.5,29.1
2018,Ipsos,2017-12-06,2017-12-10,1157,rv,41.8,32.2
2018,Ipsos,2017-12-06,2017-12-10,1413,a,37.4,28.8
2018,Ipsos,2017-12-07,2017-12-11,1175,rv,41.0,34.1
2018,Ipsos,2017-12-07,2017-12-11,1442,a,36.6,29.9
2018,Morning Consult,2017-12-08,2017-12-11,1955,rv,41.0,36.0
2018,Quinnipiac,2017-12-06,2017-12-11,1211,rv,49.0,37.0
2018,Ipsos,2017-12-08,2017-12-12,1185,rv,42.5,33.1
2018,Ipsos,2017-12-08,2017-12-12,1464,a,37.3,28.7
2018,Monmouth,2017-12-10,2017-12-12,702,rv,51.0,36.0
2018,PPP,2017-12-11,2017-12-12,862,rv,51.0,40.0
2018,YouGov,2017-12-10,2017-12-12,1328,rv,44.0,36.0
2018,Ipsos,2017-12-09,2017-12-13,1513,rv,42.4,32.5
2018,Ipsos,2017-12-09,2017-12-13,1841,a,38.2,28.3
2018,Ipsos,2017-12-10,2017-12-14,1889,rv,42.3,33.3
2018,Ipsos,2017-12-10,2017-12-14,2298,a,38.0,28.6
2018,Hart/POS,2017-12-13,2017-12-15,736,rv,50.0,39.0
2018,Ipsos,2017-12-11,2017-12-15,2100,rv,42.2,33.4
2018,Ipsos,2017-12-11,2017-12-15,2538,a,38.1,28.8
2018,Ipsos,2017-12-12,2017-12-16,2188,rv,43.2,31.8
2018,Ipsos,2017-12-12,2017-12-16,2657,a,38.3,27.3
2018,OH Predictive Insights / MBQF,2017-12-13,2017-12-16,1004,lv,47.5,37.8
2018,CNN/SSRS,2017-12-14,2017-12-17,1001,a,54.0,38.0
2018,CNN/SSRS,2017-12-14,2017-12-17,898,rv,56.0,38.0
2018,Ipsos,2017-12-13,2017-12-17,2204,rv,43.3,32.0
2018,Ipsos,2017-12-13,2017-12-17,2678,a,38.4,27.6
2018,Public Opinion Strategies,2017-12-14,2017-12-17,800,rv,49.0,37.0
2018,Ipsos,2017-12-14,2017-12-18,2291,rv,44.6,32.5
2018,Ipsos,2017-12-14,2017-12-18,2891,a,38.6,27.7
2018,McLaughlin,2017-12-14,2017-12-18,1000,lv,45.0,44.0
2018,Morning Consult,2017-12-14,2017-12-18,1991,rv,44.0,34.0
2018,Quinnipiac,2017-12-13,2017-12-18,1230,rv,52.0,37.0
2018,Ipsos,2017-12-15,2017-12-19,1937,rv,46.1,31.7
2018,Ipsos,2017-12-15,2017-12-19,2491,a,39.3,27.1
2018,YouGov,2017-12-17,2017-12-19,1280,rv,44.0,35.0
2018,Ipsos,2017-12-16,2017-12-20,1793,rv,46.8,32.3
2018,Ipsos,2017-12-16,2017-12-20,2323,a,40.2,27.5
2018,Ipsos,2017-12-17,2017-12-21,1727,rv,46.8,32.7
2018,Ipsos,2017-12-17,2017-12-21,2233,a,40.3,28.0
2018,Ipsos,2017-12-18,2017-12-22,1753,rv,47.2,32.0
2018,Ipsos,2017-12-18,2017-12-22,2248,a,40.5,27.6
2018,Ipsos,2017-12-19,2017-12-23,1339,rv,46.5,31.0
2018,Ipsos,2017-12-19,2017-12-23,1637,a,41.0,26.7
2018,Ipsos,2017-12-20,2017-12-24,1240,rv,45.1,31.1
2018,Ipsos,2017-12-20,2017-12-24,1479,a,40.5,27.0
2018,Ipsos,2017-12-21,2017-12-25,1208,rv,46.0,30.8
2018,Ipsos,2017-12-21,2017-12-25,1435,a,41.1,27.3
2018,Ipsos,2017-12-22,2017-12-26,1218,rv,45.7,30.7
2018,Ipsos,2017-12-22,2017-12-26,1458,a,42.0,27.1
2018,YouGov,2017-12-24,2017-12-26,1236,rv,44.0,36.0
2018,Ipsos,2017-12-23,2017-12-27,1212,rv,45.1,30.3
2018,Ipsos,2017-12-23,2017-12-27,1455,a,41.9,26.8
2018,Ipsos,2017-12-24,2017-12-28,1252,rv,44.8,31.4
2018,Ipsos,2017-12-24,2017-12-28,1519,a,41.7,27.9
2018,Ipsos,2017-12-25,2017-12-29,1517,rv,45.3,33.0
2018,Ipsos,2017-12-25,2017-12-29,1839,a,42.1,29.1
2018,Ipsos,2017-12-26,2017-12-30,1558,rv,44.7,32.9
2018,Ipsos,2017-12-26,2017-12-30,1897,a,41.3,28.4
2018,Ipsos,2017-12-27,2017-12-31,1506,rv,43.3,34.6
2018,Ipsos,2017-12-27,2017-12-31,1819,a,40.2,30.3
2018,Ipsos,2017-12-29,2018-01-02,508,rv,41.0,33.9
2018,Ipsos,2017-12-29,2018-01-02,625,a,36.0,29.8
2018,YouGov,2017-12-31,2018-01-02,1273,rv,42.0,36.0
2018,Ipsos,2017-12-30,2018-01-03,786,rv,39.6,35.2
2018,Ipsos,2017-12-30,2018-01-03,948,a,34.8,30.8
2018,Ipsos,2017-12-31,2018-01-04,1055,rv,41.1,34.4
2018,Ipsos,2017-12-31,2018-01-04,1259,a,35.9,30.5
2018,Ipsos,2018-01-01,2018-01-05,1599,a,36.4,30.7
2018,Ipsos,2018-01-01,2018-01-05,1355,rv,41.2,34.6
2018,Morning Consult,2018-01-04,2018-01-05,1988,rv,44.0,36.0
2018,Ipsos,2018-01-02,2018-01-06,1383,rv,42.2,34.9
2018,Ipsos,2018-01-02,2018-01-06,1610,a,37.3,31.0
2018,Ipsos,2018-01-03,2018-01-07,1336,rv,42.1,34.2
2018,Ipsos,2018-01-03,2018-01-07,1553,a,37.3,31.1
2018,Ipsos,2018-01-04,2018-01-08,1345,rv,43.9,33.5
2018,Ipsos,2018-01-04,2018-01-08,1581,a,39.5,30.4
2018,Ipsos,2018-01-05,2018-01-09,1369,rv,43.1,34.8
2018,Ipsos,2018-01-05,2018-01-09,1622,a,39.4,31.3
2018,Quinnipiac,2018-01-05,2018-01-09,1106,rv,52.0,35.0
2018,YouGov,2018-01-08,2018-01-09,1312,rv,44.0,37.0
2018,Ipsos,2018-01-06,2018-01-10,1320,rv,43.0,34.7
2018,Ipsos,2018-01-06,2018-01-10,1584,a,39.5,31.1
2018,Marist College,2018-01-08,2018-01-10,1092,rv,46.0,40.0
2018,Emerson,2018-01-08,2018-01-11,600,rv,45.2,40.3
2018,Greenberg Quinlan Rosner,2018-01-06,2018-01-11,1000,rv,49.0,38.0
2018,Greenberg Quinlan Rosner,2018-01-06,2018-01-11,720,lv,48.0,40.0
2018,Ipsos,2018-01-07,2018-01-11,1324,rv,43.3,33.4
2018,Ipsos,2018-01-07,2018-01-11,1614,a,39.3,29.5
2018,McLaughlin,2018-01-05,2018-01-11,1000,lv,45.0,42.0
2018,Ipsos,2018-01-08,2018-01-12,1409,rv,42.6,36.1
2018,Ipsos,2018-01-08,2018-01-12,1728,a,38.7,31.3
2018,Ipsos,2018-01-09,2018-01-13,1354,rv,40.9,35.9
2018,Ipsos,2018-01-09,2018-01-13,1673,a,36.5,30.7
2018,Ipsos,2018-01-10,2018-01-14,1253,rv,41.0,35.2
2018,Ipsos,2018-01-10,2018-01-14,1557,a,36.8,30.4
2018,Ipsos,2018-01-11,2018-01-15,1299,rv,41.1,35.1
2018,Ipsos,2018-01-11,2018-01-15,1641,a,37.0,29.9
2018,Pew,2018-01-10,2018-01-15,1215,rv,53.0,39.0
2018,USC Dornsife,2017-12-15,2018-01-15,3569,a,51.0,40.0
2018,Zogby,2018-01-12,2018-01-15,847,lv,44.0,34.0
2018,Ipsos,2018-01-16,2018-01-16,1007,a,38.0,30.0
2018,Ipsos,2018-01-12,2018-01-16,1309,rv,40.3,37.0
2018,Ipsos,2018-01-12,2018-01-16,1640,a,36.8,31.6
2018,Morning Consult,2018-01-11,2018-01-16,1993,rv,41.0,38.0
2018,Quinnipiac,2018-01-12,2018-01-16,1212,rv,50.0,39.0
2018,YouGov,2018-01-14,2018-01-16,1309,rv,42.0,36.0
2018,Hart/POS,2018-01-13,2018-01-17,765,rv,49.0,43.0
2018,Ipsos,2018-01-13,2018-01-17,1258,rv,40.3,35.2
2018,Ipsos,2018-01-13,2018-01-17,1571,a,36.8,29.9
2018,ABC/Washington Post,2018-01-15,2018-01-18,846,rv,51.0,39.0
2018,ABC/Washington Post,2018-01-15,2018-01-18,515,lv,54.0,40.0
2018,CNN/SSRS,2018-01-14,2018-01-18,1005,a,51.0,41.0
2018,CNN/SSRS,2018-01-14,2018-01-18,913,rv,49.0,44.0
2018,Ipsos,2018-01-14,2018-01-18,1261,rv,41.5,35.6
2018,Ipsos,2018-01-14,2018-01-18,1570,a,38.3,30.7
2018,Ipsos,2018-01-15,2018-01-19,1318,rv,40.9,35.7
2018,Ipsos,2018-01-15,2018-01-19,1640,a,37.4,30.4
2018,Ipsos,2018-01-16,2018-01-20,1776,rv,41.5,35.1
2018,Ipsos,2018-01-16,2018-01-20,2188,a,37.6,29.8
2018,Morning Consult,2018-01-18,2018-01-20,1994,rv,42.0,37.0
2018,Ipsos,2018-01-17,2018-01-21,2175,rv,41.2,34.8
2018,Ipsos,2018-01-17,2018-01-21,2674,a,37.0,29.5
2018,Morning Consult,2018-01-20,2018-01-21,1997,rv,43.0,37.0
