year,office,state,race,pollster,partisan,start,end,sample,population,dem,rep,grade
2018,G,KS,Governor,Remington,R,2018-09-30,2018-10-01,1680,lv,42.0,41.0,2.6
2018,G,KS,Governor,PPP,D,2018-10-19,2018-10-20,698,v,41.0,41.0,1.4
2018,G,KS,Governor,Ipsos,,2018-10-17,2018-10-27,986,lv,43.0,41.0,2.8
2018,G,KS,Governor,Ipsos,,2018-10-17,2018-10-27,2002,a,32.0,30.0,2.8
2018,G,KS,Governor,Emerson,,2018-10-26,2018-10-28,976,lv,43.0,44.3,2.9
2018,G,MA,Governor,MassINC Polling Group,,2017-06-19,2017-06-22,504,rv,22.0,55.0,2.8
2018,G,MA,Governor,MassINC Polling Group,,2017-11-09,2017-11-12,503,rv,19.0,59.0,2.8
2018,G,MA,Governor,MassINC Polling Group,,2018-03-16,2018-03-18,504,rv,21.0,60.0,2.8
2018,G,MA,Governor,MassINC Polling Group,,2018-05-22,2018-05-26,501,rv,20.0,60.0,2.8
2018,G,MA,Governor,Suffolk,,2018-06-08,2018-06-12,500,lv,22.4,52.0,2.9
2018,G,MA,Governor,Suffolk,,2018-09-13,2018-09-17,500,lv,27.8,55.4,2.9
2018,G,MA,Governor,MassINC Polling Group,,2018-09-17,2018-09-21,506,lv,24.0,68.0,2.8
2018,G,MA,Governor,U. Massachusetts - Lowell,,2018-10-01,2018-10-07,791,rv,26.0,65.0,2.9
2018,G,MA,Governor,U. Massachusetts - Lowell,,2018-10-01,2018-10-07,485,lv,27.0,66.0,2.9
2018,G,MA,Governor,Western New England University,,2018-10-10,2018-10-27,402,lv,27.0,65.0,2.5
2018,G,MA,Governor,Western New England University,,2018-10-10,2018-10-27,485,rv,25.0,64.0,2.5
2018,G,MA,Governor,MassINC Polling Group,,2018-10-25,2018-10-28,502,lv,25.0,68.0,2.8
2018,G,MA,Governor,Suffolk,,2018-10-24,2018-10-28,500,lv,26.0,65.4,2.9
2018,G,MD,Governor,Mason-Dixon,,2017-09-27,2017-09-30,625,rv,33.0,49.0,2.6
2018,G,MD,Governor,Gonzales Research & Media Services,,2017-12-27,2018-01-05,823,rv,36.0,49.0,1.2
2018,G,MD,Governor,Mason-Dixon,,2018-02-20,2018-02-22,625,rv,33.0,50.0,2.6
2018,G,MD,Governor,Goucher College,,2018-04-14,2018-04-19,449,lv,31.0,44.0,
2018,G,MD,Governor,University of Maryland/Washington Post,,2018-05-29,2018-06-03,986,rv,39.0,51.0,2.5
2018,G,MD,Governor,Gonzales Research & Media Services,,2018-06-04,2018-06-10,800,rv,34.3,51.8,1.2
2018,G,MD,Governor,Garin Hart Yang,D,2018-07-10,2018-07-14,601,lv,40.0,49.0,1.0
2018,G,MD,Governor,Gonzales Research & Media Services,,2018-08-01,2018-08-08,831,rv,36.0,52.0,1.2
2018,G,MD,Governor,Goucher College,,2018-09-11,2018-09-16,472,lv,32.0,54.0,
2018,G,MD,Governor,Mason-Dixon,,2018-09-24,2018-09-26,625,lv,37.0,52.0,2.6
2018,G,MD,Governor,Gonzales Research & Media Services,,2018-10-01,2018-10-06,806,lv,35.7,53.6,1.2
2018,G,MD,Governor,University of Maryland/Washington Post,,2018-10-04,2018-10-07,814,rv,36.0,56.0,2.5
2018,G,MD,Governor,University of Maryland/Washington Post,,2018-10-04,2018-10-07,648,lv,38.0,58.0,2.5
2018,G,ME,Governor,Change Research,,2018-09-30,2018-10-01,801,lv,52.0,44.0,1.4
2018,G,ME,Governor,Emerson,,2018-10-27,2018-10-29,883,lv,49.7,41.7,2.9
2018,G,ME,Governor,Slingshot Strategies,,2018-11-01,2018-11-01,518,rv,55.0,38.0,1.4
2018,G,MI,Governor,EPIC-MRA,,2017-08-27,2017-09-01,600,lv,37.0,37.0,1.9
2018,G,MI,Governor,Target Insyght,,2017-11-01,2017-11-06,1000,lv,41.0,40.0,1.0
2018,G,MI,Governor,EPIC-MRA,,2017-12-09,2017-12-13,600,lv,35.0,38.0,1.9
2018,G,MI,Governor,Michigan State University,,2017-09-14,2018-01-18,963,a,40.8,34.9,2.5
2018,G,MI,Governor,Glengariff Group Inc.,,2018-01-16,2018-01-19,600,lv,40.3,33.3,1.5
2018,G,MI,Governor,EPIC-MRA,,2018-04-30,2018-05-03,600,lv,43.0,38.0,1.9
2018,G,MI,Governor,NMB Research,R,2018-06-18,2018-06-21,800,rv,40.0,39.0,1.6
2018,G,MI,Governor,Target Insyght,,2018-06-24,2018-06-26,800,lv,42.0,37.0,1.0
2018,G,MI,Governor,Marist College,,2018-07-15,2018-07-19,886,rv,47.0,38.0,2.9
2018,G,MI,Governor,Emerson,,2018-07-19,2018-07-21,600,lv,43.1,35.8,2.9
2018,G,MI,Governor,Strategic National,,2018-08-13,2018-08-14,700,lv,45.0,36.0,1.6
2018,G,MI,Governor,Gravis Marketing (2020 and earlier),,2018-08-14,2018-08-16,647,lv,52.0,37.0,2.0
2018,G,MI,Governor,Glengariff Group Inc.,,2018-09-05,2018-09-07,600,lv,49.8,36.1,1.5
2018,G,MI,Governor,Strategic National,,2018-09-08,2018-09-09,1000,lv,49.0,39.0,1.6
2018,G,MI,Governor,Mitchell,,2018-09-12,2018-09-13,1009,lv,48.0,38.0,2.4
2018,G,MI,Governor,Anzalone Liszt Grove,D,2018-09-08,2018-09-13,798,lv,45.0,38.0,1.5
2018,G,MI,Governor,Target Insyght,,2018-09-10,2018-09-14,800,lv,50.0,41.0,1.0
2018,G,MI,Governor,Ipsos,,2018-09-14,2018-09-21,1150,lv,52.2,38.6,2.8
2018,G,MI,Governor,Ipsos,,2018-09-14,2018-09-21,2000,a,44.0,31.0,2.8
2018,G,MI,Governor,EPIC-MRA,,2018-09-21,2018-09-25,600,lv,45.0,37.0,1.9
2018,G,MI,Governor,Anzalone Liszt Grove,D,2018-09-24,2018-09-30,800,lv,49.0,37.0,1.5
2018,G,MI,Governor,Glengariff Group Inc.,,2018-09-30,2018-10-02,600,lv,46.8,35.2,1.5
2018,G,MI,Governor,Mitchell,R,2018-09-30,2018-10-07,654,lv,45.7,38.2,2.4
2018,G,MI,Governor,Anzalone Liszt Grove,D,2018-10-08,2018-10-14,800,lv,46.0,36.0,1.5
2018,G,MI,Governor,MRG (Marketing Resource Group),,2018-10-14,2018-10-18,600,lv,50.0,36.0,1.8
2018,G,MI,Governor,Anzalone Liszt Grove,D,2018-10-15,2018-10-21,906,lv,47.0,36.0,1.5
2018,G,MI,Governor,Anzalone Liszt Grove,D,2018-10-15,2018-10-21,906,lv,48.0,38.0,1.5
2018,G,MI,Governor,Michigan State University,,2018-10-13,2018-10-22,169,a,47.0,39.0,2.5
2018,G,MI,Governor,EPIC-MRA,,2018-10-18,2018-10-23,600,lv,46.0,41.0,1.9
2018,G,MI,Governor,Target Insyght,,2018-10-22,2018-10-24,800,lv,48.0,44.0,1.0
2018,G,MI,Governor,Mitchell,,2018-10-25,2018-10-25,400,lv,48.0,43.0,2.4
2018,G,MI,Governor,Emerson,,2018-10-24,2018-10-26,822,lv,51.7,41.3,2.9
2018,G,MI,Governor,Glengariff Group Inc.,,2018-10-25,2018-10-27,600,lv,50.0,37.5,1.5
2018,G,MI,Governor,Research Co.,,2018-11-01,2018-11-03,450,rv,47.0,43.0,2.4
2018,G,MI,Governor,Mitchell,,2018-11-04,2018-11-04,701,lv,54.0,40.0,2.4
2018,G,MI,Governor,Change Research,,2018-11-02,2018-11-04,880,lv,51.0,43.0,1.4
2018,G,MI,Governor,Mitchell,,2018-11-05,2018-11-05,827,lv,48.4,40.6,2.4
2018,G,MN,Governor,Emerson,,2018-08-08,2018-08-11,500,lv,40.3,32.8,2.9
2018,G,MN,Governor,Suffolk,,2018-08-17,2018-08-20,500,lv,45.8,40.8,2.9
2018,G,MN,Governor,SurveyUSA,,2018-09-06,2018-09-08,574,lv,47.0,40.0,2.8
2018,G,MN,Governor,Mason-Dixon,,2018-09-10,2018-09-12,800,lv,45.0,36.0,2.6
2018,G,MN,Governor,Marist College,,2018-09-30,2018-10-04,637,lv,55.0,38.0,2.9
2018,G,MN,Governor,Marist College,,2018-09-30,2018-10-04,637,lv,51.0,36.0,2.9
2018,G,MN,Governor,Marist College,,2018-09-30,2018-10-04,860,rv,53.0,39.0,2.9
2018,G,MN,Governor,Marist College,,2018-09-30,2018-10-04,860,rv,49.0,37.0,2.9
2018,G,MN,Governor,Change Research,,2018-10-12,2018-10-13,1413,lv,47.0,44.0,1.4
2018,G,MN,Governor,Mason-Dixon,,2018-10-15,2018-10-17,800,lv,45.0,39.0,2.6
2018,G,MN,Governor,St. Cloud State,,2018-10-15,2018-10-30,404,lv,50.0,34.0,1.4
2018,G,MN,Governor,SurveyUSA,,2018-10-29,2018-10-31,600,lv,49.0,41.0,2.8
2018,G,MN,Governor,Research Co.,,2018-11-01,2018-11-03,450,rv,48.0,42.0,2.4
2018,G,MN,Governor,Change Research,,2018-11-02,2018-11-04,953,lv,53.0,41.0,1.4
2018,G,NH,Governor,U. New Hampshire,,2018-04-13,2018-04-22,379,lv,24.0,51.0,2.6
2018,G,NH,Governor,Suffolk,,2018-04-26,2018-04-30,800,lv,26.63,47.63,2.9
2018,G,NH,Governor,U. New Hampshire,,2018-08-02,2018-08-19,389,lv,32.0,48.0,2.6
2018,G,NH,Governor,ARG,,2018-09-21,2018-09-26,800,rv,44.0,49.0,2.3
2018,G,NH,Governor,Emerson,,2018-10-10,2018-10-12,788,lv,35.4,50.5,2.9
2018,G,NH,Governor,St. Anselm,,2018-10-10,2018-10-15,454,lv,38.6,48.6,2.4
2018,G,NH,Governor,U. New Hampshire,,2018-10-10,2018-10-18,499,lv,39.0,50.0,2.6
2018,G,NH,Governor,Emerson,,2018-10-27,2018-10-29,1139,lv,43.3,50.6,2.9
2018,G,NH,Governor,Change Research,D,2018-10-27,2018-10-29,901,lv,46.0,47.0,1.4
2018,G,NH,Governor,U. New Hampshire,,2018-11-01,2018-11-04,630,lv,46.0,46.0,2.6
2018,G,NM,Governor,Tarrance,R,2017-05-20,2017-05-23,605,lv,47.0,43.0,1.6
2018,G,NM,Governor,Tarrance,R,2018-04-09,2018-04-12,608,lv,47.0,45.0,1.6
2018,G,NM,Governor,Emerson,,2018-08-17,2018-08-18,500,rv,41.5,40.0,2.9
2018,G,NM,Governor,Greenberg Quinlan Rosner,D,2018-08-18,2018-08-22,600,lv,52.0,44.0,2.0
2018,G,NM,Governor,Research & Polling,,2018-09-07,2018-09-13,966,lv,50.0,43.0,2.1
2018,G,NM,Governor,NSON/In Lux,,2018-09-20,2018-09-24,932,lv,43.58,40.4,
2018,G,NM,Governor,Pacific Market Research,,2018-10-19,2018-10-24,400,lv,55.0,45.0,1.5
2018,G,NM,Governor,Emerson,,2018-10-24,2018-10-26,936,lv,52.7,43.7,2.9
2018,G,NM,Governor,Greenberg Quinlan Rosner,D,2018-10-22,2018-10-26,600,lv,53.0,44.0,2.0
2018,G,NM,Governor,Carroll Strategies,,2018-10-29,2018-10-29,1200,lv,50.6,45.5,
2018,G,NM,Governor,Research & Polling,,2018-10-26,2018-11-01,993,lv,53.0,43.0,2.1
2018,G,NM,Governor,Research Co.,,2018-11-01,2018-11-03,450,rv,53.0,41.0,2.4
2018,G,NV,Governor,Remington,R,2017-05-23,2017-05-24,1021,lv,37.0,46.0,2.6
2018,G,NV,Governor,Mellman,,2018-04-12,2018-04-19,600,lv,43.0,37.0,1.2
2018,G,NV,Governor,Gravis Marketing (2020 and earlier),,2018-06-23,2018-06-26,630,lv,41.0,43.0,2.0
2018,G,NV,Governor,McLaughlin,R,2018-07-21,2018-07-24,600,lv,40.0,45.0,0.5
2018,G,NV,Governor,Suffolk,,2018-07-24,2018-07-29,500,lv,41.0,41.6,2.9
2018,G,NV,Governor,Suffolk,,2018-09-05,2018-09-10,500,lv,37.4,35.4,2.9
2018,G,NV,Governor,Gravis Marketing (2020 and earlier),,2018-09-11,2018-09-12,700,lv,50.0,38.0,2.0
2018,G,NV,Governor,Ipsos,,2018-09-07,2018-09-17,1039,lv,40.0,43.0,2.8
2018,G,NV,Governor,Ipsos,,2018-09-07,2018-09-17,1914,a,34.0,32.0,2.8
2018,G,NV,Governor,CNN/SSRS,,2018-09-25,2018-09-29,851,rv,41.0,38.0,2.8
2018,G,NV,Governor,CNN/SSRS,,2018-09-25,2018-09-29,693,lv,45.0,41.0,2.8
2018,G,NV,Governor,Kaiser Family Foundation,,2018-09-19,2018-10-02,513,rv,40.0,46.0,2.5
2018,G,NV,Governor,Marist College,,2018-09-30,2018-10-03,780,rv,45.0,44.0,2.9
2018,G,NV,Governor,Marist College,,2018-09-30,2018-10-03,574,lv,45.0,46.0,2.9
2018,G,NV,Governor,Marist College,,2018-09-30,2018-10-03,780,rv,40.0,41.0,2.9
2018,G,NV,Governor,Marist College,,2018-09-30,2018-10-03,574,lv,40.0,44.0,2.9
2018,G,NV,Governor,Siena/NYT,,2018-10-08,2018-10-10,642,lv,45.0,46.0,3.0
2018,G,NV,Governor,Siena/NYT,,2018-10-08,2018-10-10,642,rv,47.47,39.54,3.0
2018,G,NV,Governor,Emerson,,2018-10-10,2018-10-12,625,lv,40.7,45.9,2.9
2018,G,NV,Governor,Vox Populi Polling,,2018-10-13,2018-10-15,614,lv,52.0,48.0,
2018,G,NV,Governor,Ipsos,,2018-10-12,2018-10-19,1137,lv,41.2,46.0,2.8
2018,G,NV,Governor,Ipsos,,2018-10-12,2018-10-19,2001,a,35.0,34.0,2.8
2018,G,NV,Governor,Gravis Marketing (2020 and earlier),,2018-10-24,2018-10-26,773,lv,46.0,44.0,2.0
2018,G,NV,Governor,CNN/SSRS,,2018-10-24,2018-10-29,807,rv,44.0,40.0,2.8
2018,G,NV,Governor,CNN/SSRS,,2018-10-24,2018-10-29,622,lv,46.0,45.0,2.8
2018,G,NV,Governor,HarrisX,,2018-10-24,2018-10-30,1400,lv,45.1,43.0,1.5
2018,G,NV,Governor,HarrisX,,2018-10-29,2018-10-31,600,lv,45.1,44.9,1.5
2018,G,NV,Governor,HarrisX,,2018-10-25,2018-10-31,1400,lv,46.0,44.0,1.5
2018,G,NV,Governor,HarrisX,,2018-10-30,2018-11-01,600,lv,43.0,45.8,1.5
2018,G,NV,Governor,Trafalgar Group,R,2018-10-29,2018-11-01,2587,lv,44.9,47.0,0.7
2018,G,NV,Governor,HarrisX,,2018-10-26,2018-11-01,1400,lv,45.0,44.0,1.5
2018,G,NV,Governor,HarrisX,,2018-10-31,2018-11-02,600,lv,43.3,46.7,1.5
2018,G,NV,Governor,HarrisX,,2018-11-01,2018-11-03,600,lv,43.7,45.1,1.5
2018,G,NV,Governor,HarrisX,,2018-11-02,2018-11-04,600,lv,44.2,44.8,1.5
2018,G,NV,Governor,Emerson,,2018-11-01,2018-11-04,1197,lv,47.5,46.5,2.9
2018,G,NV,Governor,HarrisX,,2018-11-03,2018-11-05,600,lv,44.5,44.3,1.5
2018,G,NY,Governor,Siena,,2018-03-11,2018-03-16,772,rv,57.0,29.0,2.7
2018,G,NY,Governor,Siena,,2018-04-08,2018-04-12,692,rv,57.0,31.0,2.7
2018,G,NY,Governor,Quinnipiac,,2018-04-26,2018-05-01,1076,rv,57.0,26.0,2.8
2018,G,NY,Governor,Siena,,2018-06-04,2018-06-07,745,lv,56.0,37.0,2.7
2018,G,NY,Governor,Zogby,,2018-06-27,2018-07-03,708,lv,52.0,32.0,1.2
2018,G,NY,Governor,Zogby,,2018-06-27,2018-07-03,708,lv,50.0,27.0,1.2
2018,G,NY,Governor,Zogby,,2018-06-27,2018-07-03,708,lv,54.0,30.0,1.2
2018,G,NY,Governor,Quinnipiac,,2018-07-12,2018-07-16,934,rv,57.0,31.0,2.8
2018,G,NY,Governor,Liberty Opinion Research,,2018-08-29,2018-08-30,2783,lv,46.0,43.0,
2018,G,NY,Governor,Siena,,2018-09-20,2018-09-27,701,lv,56.0,38.0,2.7
2018,G,NY,Governor,Siena,,2018-09-20,2018-09-27,701,lv,50.0,28.0,2.7
2018,G,NY,Governor,Gravis Marketing (2020 and earlier),,2018-10-04,2018-10-08,783,rv,48.0,25.0,2.0
2018,G,NY,Governor,Quinnipiac,,2018-10-10,2018-10-16,852,lv,58.0,35.0,2.8
2018,G,NY,Governor,Siena,,2018-10-28,2018-11-01,641,lv,49.0,36.0,2.7
2018,G,NY,Governor,Research Co.,,2018-11-01,2018-11-03,450,rv,54.0,37.0,2.4
2018,G,OH,Governor,Frank Luntz,,2017-06-12,2017-06-12,500,rv,31.0,55.0,
2018,G,OH,Governor,Fallon Research & Communications,,2018-01-16,2018-01-19,801,rv,28.0,49.0,
2018,G,OH,Governor,PPP,D,2018-01-22,2018-01-23,585,v,44.0,45.0,1.4
2018,G,OH,Governor,SurveyUSA,,2018-03-16,2018-03-20,1408,rv,39.0,47.0,2.8
2018,G,OH,Governor,PPP,D,2018-04-25,2018-04-26,770,v,47.0,38.0,1.4
2018,G,OH,Governor,PPP,D,2018-05-06,2018-05-07,618,v,44.0,39.0,1.4
2018,G,OH,Governor,America First Policies,R,2018-05-29,2018-05-31,400,,38.0,45.0,
2018,G,OH,Governor,Suffolk,,2018-06-06,2018-06-11,500,lv,43.0,36.0,2.9
2018,G,OH,Governor,Quinnipiac,,2018-06-07,2018-06-12,1082,v,42.0,40.0,2.8
2018,G,OH,Governor,Marist College,,2018-06-17,2018-06-22,778,rv,42.0,46.0,2.9
2018,G,OH,Governor,TRZ Communication,R,2018-06-30,2018-07-10,1485,rv,38.08,42.15,
2018,G,OH,Governor,Change Research,D,2018-08-31,2018-09-04,822,lv,42.8,44.9,1.4
2018,G,OH,Governor,Change Research,D,2018-08-31,2018-09-04,822,lv,42.8,43.0,1.4
2018,G,OH,Governor,Morning Consult,,2018-09-02,2018-09-11,1592,rv,38.0,39.0,1.9
2018,G,OH,Governor,Baldwin Wallace University,,2018-09-05,2018-09-15,1048,lv,37.0,42.0,2.1
2018,G,OH,Governor,Triton Polling & Research,,2018-09-18,2018-09-20,1003,lv,43.9,48.6,
2018,G,OH,Governor,Marist College,,2018-09-16,2018-09-20,796,rv,47.0,47.0,2.9
2018,G,OH,Governor,Marist College,,2018-09-16,2018-09-20,564,lv,47.0,47.0,2.9
2018,G,OH,Governor,Marist College,,2018-09-16,2018-09-20,796,rv,43.0,42.0,2.9
2018,G,OH,Governor,Marist College,,2018-09-16,2018-09-20,564,lv,44.0,44.0,2.9
2018,G,OH,Governor,Ipsos,,2018-09-13,2018-09-20,1074,lv,43.6,45.1,2.8
2018,G,OH,Governor,Ipsos,,2018-09-13,2018-09-20,2000,a,34.0,40.0,2.8
2018,G,OH,Governor,University of Akron,,2018-09-10,2018-10-04,1000,a,36.0,37.0,
2018,G,OH,Governor,Baldwin Wallace University,,2018-09-28,2018-10-08,1017,lv,37.1,39.7,2.1
2018,G,OH,Governor,Baldwin Wallace University,,2018-09-28,2018-10-08,1017,lv,39.2,42.2,2.1
2018,G,OH,Governor,Baldwin Wallace University,,2018-10-19,2018-10-27,1051,lv,38.8,39.4,2.1
2018,G,OH,Governor,Baldwin Wallace University,,2018-10-19,2018-10-27,1051,lv,42.2,41.1,2.1
2018,G,OH,Governor,Emerson,,2018-10-26,2018-10-28,566,lv,49.3,45.8,2.9
2018,G,OH,Governor,Gravis Marketing (2020 and earlier),,2018-10-29,2018-10-30,789,lv,48.0,43.0,2.0
2018,G,OH,Governor,Cygnal,,2018-10-30,2018-10-31,503,lv,43.2,43.4,2.1
2018,G,OH,Governor,Research Co.,,2018-11-01,2018-11-03,450,rv,44.0,44.0,2.4
2018,G,OH,Governor,Change Research,,2018-11-02,2018-11-04,923,lv,48.0,43.0,1.4
2018,G,OH,Governor,Trafalgar Group,R,2018-11-02,2018-11-04,1948,lv,45.8,42.2,0.7
2018,G,OK,Governor,SoonerPoll.com,,2018-05-15,2018-05-23,622,lv,31.7,25.0,1.8
2018,G,OK,Governor,SoonerPoll.com,,2018-07-18,2018-07-20,404,lv,40.3,39.2,1.8
2018,G,OK,Governor,Right Strategy Group,,2018-08-01,2018-08-02,737,lv,42.4,40.9,
2018,G,OK,Governor,SoonerPoll.com,,2018-09-05,2018-09-10,407,lv,44.2,46.6,1.8
2018,G,OK,Governor,Right Strategy Group,,2018-09-25,2018-09-26,1058,lv,43.4,46.9,
2018,G,OK,Governor,Cole Hargrave,,2018-09-25,2018-09-29,500,lv,40.0,46.0,1.5
2018,G,OK,Governor,Magellan,,2018-10-22,2018-10-23,500,lv,44.0,51.0,1.9
2018,G,OK,Governor,SoonerPoll.com,,2018-10-23,2018-10-25,447,lv,41.6,46.4,1.8
2018,G,OK,Governor,SoonerPoll.com,,2018-10-31,2018-11-03,338,lv,44.1,47.0,1.8
2018,G,OR,Governor,icitizen,,2017-09-13,2017-09-28,645,a,41.0,40.0,
2018,G,OR,Governor,Zogby,,2017-11-10,2017-11-12,508,lv,38.9,36.1,1.2
2018,G,OR,Governor,"Davis, Hibbitts, & Midghall, Inc.",,2018-01-25,2018-01-31,604,a,46.0,29.0,2.1
2018,G,OR,Governor,Gravis Marketing (2020 and earlier),,2018-07-16,2018-07-17,770,lv,45.0,45.0,2.0
2018,G,OR,Governor,Clout Research,,2018-07-30,2018-07-31,559,lv,41.9,43.1,0.7
2018,G,OR,Governor,Causeway Solutions,R,2018-09-06,2018-09-11,2831,rv,41.0,43.0,
2018,G,OR,Governor,Hoffman Research,,2018-09-12,2018-09-13,680,lv,46.0,36.0,1.7
2018,G,OR,Governor,Clout Research,R,2018-09-20,2018-09-23,679,lv,41.7,40.8,0.7
2018,G,OR,Governor,Riley,,2018-09-24,2018-10-07,356,lv,49.0,45.0,2.0
2018,G,OR,Governor,"Davis, Hibbitts, & Midghall, Inc.",,2018-10-04,2018-10-11,500,lv,40.0,35.0,2.1
2018,G,OR,Governor,Emerson,,2018-10-26,2018-10-28,747,lv,46.7,41.6,2.9
2018,G,OR,Governor,Hoffman Research,,2018-10-29,2018-10-30,694,lv,45.0,42.0,1.7
2018,G,PA,Governor,Franklin and Marshall College,,2018-03-19,2018-03-26,137,rv,38.0,21.0,2.4
2018,G,PA,Governor,Muhlenberg,,2018-04-04,2018-04-12,414,rv,47.0,31.0,2.8
2018,G,PA,Governor,Franklin and Marshall College,,2018-06-04,2018-06-10,472,rv,48.0,29.0,2.4
2018,G,PA,Governor,Suffolk,,2018-06-21,2018-06-25,500,lv,48.6,36.0,2.9
2018,G,PA,Governor,Self-Made Insights,R,2018-08-13,2018-08-15,2012,lv,46.08,43.34,1.4
2018,G,PA,Governor,Marist College,,2018-08-12,2018-08-16,713,rv,54.0,40.0,2.9
2018,G,PA,Governor,Franklin and Marshall College,,2018-08-20,2018-08-26,511,rv,51.0,32.0,2.4
2018,G,PA,Governor,Franklin and Marshall College,,2018-08-20,2018-08-26,222,lv,52.0,35.0,2.4
2018,G,PA,Governor,Rasmussen,,2018-09-12,2018-09-13,800,lv,52.0,40.0,2.1
2018,G,PA,Governor,Muhlenberg,,2018-09-13,2018-09-19,404,lv,55.0,36.0,2.8
2018,G,PA,Governor,Ipsos,,2018-09-12,2018-09-19,1080,lv,54.6,37.5,2.8
2018,G,PA,Governor,Ipsos,,2018-09-12,2018-09-19,2000,a,46.0,29.0,2.8
2018,G,PA,Governor,Franklin and Marshall College,,2018-09-17,2018-09-23,545,rv,52.0,28.0,2.4
2018,G,PA,Governor,Franklin and Marshall College,,2018-09-17,2018-09-23,204,lv,52.0,30.0,2.4
2018,G,PA,Governor,Morning Consult,,2018-10-01,2018-10-02,1188,rv,48.0,36.0,1.9
2018,G,PA,Governor,Franklin and Marshall College,,2018-10-22,2018-10-28,537,rv,57.0,27.0,2.4
2018,G,PA,Governor,Franklin and Marshall College,,2018-10-22,2018-10-28,214,lv,59.0,33.0,2.4
2018,G,PA,Governor,Muhlenberg,,2018-10-28,2018-11-01,421,lv,58.0,37.0,2.8
2018,G,PA,Governor,Research Co.,,2018-11-01,2018-11-03,450,rv,54.0,39.0,2.4
2018,G,PA,Governor,Change Research,,2018-11-02,2018-11-04,1833,lv,53.0,42.0,1.4
2018,G,RI,Governor,TargetPoint,R,2017-11-04,2017-11-06,600,lv,41.0,46.0,1.3
2018,G,RI,Governor,Fleming & Associates,,2018-02-25,2018-02-28,419,rv,38.2,35.6,1.9
2018,G,RI,Governor,SocialSphere,,2018-05-30,2018-06-04,501,rv,33.0,33.0,1.7
2018,G,RI,Governor,Fleming & Associates,,2018-07-28,2018-07-31,407,lv,38.8,36.6,1.9
2018,G,RI,Governor,Fleming & Associates,,2018-09-14,2018-09-17,420,lv,43.0,36.0,1.9
2018,G,RI,Governor,U. New Hampshire,,2018-09-27,2018-10-06,503,lv,48.0,34.0,2.6
2018,G,RI,Governor,SocialSphere,,2018-10-05,2018-10-09,502,rv,40.0,32.0,1.7
2018,G,RI,Governor,Fleming & Associates,,2018-10-20,2018-10-24,416,lv,44.5,33.7,1.9
2018,G,SC,Governor,Garin Hart Yang,D,2018-08-06,2018-08-09,605,lv,43.0,47.0,1.0
2018,G,SC,Governor,Tarrance,R,2018-08-11,2018-08-13,601,lv,41.0,52.0,1.6
2018,G,SC,Governor,Trafalgar Group,R,2018-09-24,2018-10-02,2692,lv,36.7,50.7,0.7
2018,G,SC,Governor,Trafalgar Group,R,2018-10-12,2018-10-14,4830,lv,32.1,55.5,0.7
2018,G,SC,Governor,Trafalgar Group,R,2018-10-29,2018-10-31,3792,lv,38.1,54.3,0.7
2018,G,SD,Governor,Anzalone Liszt Grove,D,2017-10-04,2017-10-09,500,lv,40.0,53.0,1.5
2018,G,SD,Governor,Anzalone Liszt Grove,D,2018-07-19,2018-07-25,500,v,42.0,46.0,1.5
2018,G,SD,Governor,Anzalone Liszt Grove,D,2018-09-20,2018-09-24,500,lv,45.0,42.0,1.5
2018,G,SD,Governor,Mason-Dixon,,2018-10-18,2018-10-22,500,lv,45.0,45.0,2.6
2018,G,SD,Governor,Mason-Dixon,,2018-10-29,2018-10-31,500,lv,44.0,47.0,2.6
2018,G,SD,Governor,Change Research,,2018-11-02,2018-11-04,851,lv,51.0,45.0,1.4
2018,G,SD,Governor,Emerson,,2018-11-01,2018-11-04,514,lv,46.6,47.6,2.9
2018,G,TN,Governor,Triton Polling & Research,,2018-01-21,2018-01-24,1003,lv,33.8,38.3,
2018,G,TN,Governor,Gravis Marketing (2020 and earlier),,2018-08-09,2018-08-11,620,lv,40.0,51.0,2.0
2018,G,TN,Governor,Marist College,,2018-08-25,2018-08-28,730,rv,39.0,51.0,2.9
2018,G,TN,Governor,Marist College,,2018-08-25,2018-08-28,538,lv,40.0,53.0,2.9
2018,G,TN,Governor,Beacon/Shaw,,2018-09-08,2018-09-11,686,lv,35.0,55.0,2.8
2018,G,TN,Governor,Beacon/Shaw,,2018-09-08,2018-09-11,809,rv,34.0,52.0,2.8
2018,G,TN,Governor,Triton Polling & Research,,2018-09-10,2018-09-12,1038,lv,37.3,53.7,
2018,G,TN,Governor,CNN/SSRS,,2018-09-11,2018-09-15,723,lv,43.0,52.0,2.8
2018,G,TN,Governor,CNN/SSRS,,2018-09-11,2018-09-15,852,rv,43.0,49.0,2.8
2018,G,TN,Governor,Vox Populi Polling,,2018-09-16,2018-09-18,567,lv,46.0,55.0,
2018,G,TN,Governor,SurveyMonkey,,2018-09-09,2018-09-24,1609,rv,35.0,46.0,2.0
2018,G,TN,Governor,Beacon/Shaw,,2018-09-29,2018-10-02,666,lv,36.0,53.0,2.8
2018,G,TN,Governor,Beacon/Shaw,,2018-09-29,2018-10-02,806,rv,35.0,52.0,2.8
2018,G,TN,Governor,Siena/NYT,,2018-10-08,2018-10-11,593,lv,33.0,59.0,3.0
2018,G,TN,Governor,Siena/NYT,,2018-10-08,2018-10-11,593,rv,34.62,55.7,3.0
